#Col 1 - KOI
#Col 2 - KIC
#Col 3 - 1==good ephemeris match to TCE ; 2=degraded match to TCE or twice/half ephemeris match, but still acceptable
#Col 4 - Phase of secondary - weak secondary test is still triggering near the primary sometimes; filter on proximity
#Col 5- 2ndary depth [ppm]
#Col 6 - uncertainty in 2ndary depth [ppm]
#Col 7 - MES/significance of secondary
#
KOI,kepid,matchflag,phase,depth,e_depth,mes
4447.01,10604592,1,0.711726,27.10,8.37,3.50
4449.01,8429668,1,0.498089,19.18,4.20,3.97
4450.01,7429240,1,0.196075,159.96,48.05,3.51
4451.01,10120548,1,0.597032,80.63,32.92,1.97
4452.01,4474462,1,0.054564,20.41,8.97,2.67
4455.01,9777200,1,0.488554,6.01,3.19,1.82
4456.01,3557560,1,0.564545,55.39,20.01,2.70
4458.01,8652577,1,0.142847,321.91,93.57,5.37
4460.01,9947389,1,0.475371,113.12,36.25,3.40
4461.01,11912987,1,0.503864,20.76,5.40,3.66
4463.01,6197344,1,0.745062,40.23,14.62,2.67
4464.01,11357664,1,0.115752,37.19,16.98,2.44
4465.01,2576224,1,0.520590,5.35,2.62,1.34
4466.01,7272132,1,0.320786,175.98,38.06,3.37
4467.01,5352640,1,-0.086027,67.02,22.18,2.57
4468.01,4157052,1,0.501252,53.11,6.49,7.34
4469.01,10006641,1,0.492778,39.58,3.83,8.64
4470.01,10815916,1,-0.209936,10.08,5.21,1.80
4471.01,8955709,1,0.169008,29.08,18.20,1.60
4472.01,7031430,1,0.235230,12.86,10.14,2.42
4473.01,7133294,1,0.490597,18.73,7.02,2.49
4474.01,4381429,1,0.338870,156.73,44.32,3.10
4475.01,11912916,1,0.514723,56.04,17.50,1.40
4476.01,3732894,1,0.071004,16.84,9.34,2.74
4477.01,6276791,1,0.022005,97.13,149.20,0.86
4477.02,6276791,1,0.202333,75.15,30.08,1.50
4478.01,8636600,1,0.572481,36.76,14.19,2.87
4479.01,3644602,1,0.666426,613.90,65.90,8.21
4480.01,10467714,1,0.096113,171.49,40.73,4.47
4481.01,11912941,1,-0.058156,-2.51,18.72,0.12
4482.01,7778427,1,0.573568,10.76,3.20,2.58
4483.01,6525106,1,0.578606,26.47,9.19,2.08
4484.01,9898017,1,0.078876,54.08,23.18,1.90
4487.01,8098212,1,0.741041,23.11,9.85,2.59
4488.01,6721380,1,-0.227036,21.87,8.62,2.93
4489.01,7694615,1,0.489983,7.46,2.30,2.75
4490.01,6201203,2,0.604913,613.72,150.57,4.93
4491.01,4556468,1,-0.121165,60.49,27.82,2.70
4492.01,9222516,1,0.491695,23.35,2.34,8.85
4493.01,3953173,1,0.547990,77.91,14.26,4.80
4495.01,5552562,1,-0.219307,46.18,15.70,2.12
4497.01,12645057,1,0.108700,40.56,17.02,1.55
4498.01,4844367,1,0.096336,38.92,27.75,2.59
4499.01,10937749,1,-0.122623,55.53,16.51,2.85
4500.01,9100953,1,-0.193207,53.27,30.45,1.74
4500.02,9100953,1,-0.140961,161.35,65.82,4.17
4501.01,8109107,1,-0.112259,31.65,13.84,2.09
4503.01,10907132,1,-0.035010,54.69,28.40,1.51
4504.01,6520753,1,-0.280335,55.25,28.06,2.49
4504.02,6520753,1,0.270186,114.22,42.18,3.55
4505.01,8493354,1,0.382789,26.72,7.94,3.28
4506.01,4545570,1,0.500694,31.35,19.54,1.57
4508.01,5457326,1,0.434803,20.00,13.87,0.79
4509.01,11350118,1,0.132772,97.82,26.51,3.53
4510.01,11671579,1,0.053950,0.00,-1.00,0.00
4512.01,12069414,1,-0.174949,4.73,9.95,0.07
4513.01,9216775,1,-0.067797,26.90,10.46,2.58
4516.01,9849884,1,0.502612,23.37,4.68,4.55
4517.01,11243547,1,0.623951,19.55,5.95,2.73
4518.01,7032001,1,0.205831,45.97,27.09,2.20
4519.01,10003058,1,0.081559,132.58,36.52,3.51
4520.01,9031703,1,0.414028,13.05,6.34,2.31
4522.01,9577855,1,0.582917,25.64,9.10,2.53
4523.01,8700895,1,0.611303,25.26,8.27,1.77
4524.01,5003670,1,0.144686,77.77,15.07,4.57
4524.02,5003670,1,0.331069,34.71,11.48,2.39
4526.01,3765917,1,0.171081,89.51,43.85,2.44
4527.01,3438976,1,-0.238020,11.35,5.04,1.63
4528.01,7833305,1,0.457501,21.35,6.08,4.26
4529.01,6610064,2,0.495733,21.79,4.03,4.35
4530.01,12647577,1,0.040966,36.64,12.22,2.70
4532.01,2710623,1,0.499979,21.22,3.80,4.92
4533.01,3330684,1,-0.153608,12.31,8.71,1.44
4534.01,7699298,1,0.499952,2.25,2.10,1.85
4535.01,3547760,1,0.477053,46.36,16.21,1.86
4536.01,7281484,1,0.411667,2.11,1.18,2.01
4537.01,4848115,2,0.505991,49.86,18.42,3.08
4538.01,5991765,1,0.501745,26.47,7.28,3.69
4539.01,3962872,1,0.232009,98.29,11.13,8.72
4540.01,12108293,1,0.502044,26.81,4.61,3.31
4541.01,5511659,1,0.430154,94.92,31.29,2.35
4542.01,9640946,2,0.496415,50.66,9.56,4.47
4543.01,9776186,1,0.504785,219.41,70.21,2.09
4544.01,10220950,1,0.280528,282.27,38.06,6.98
4545.01,10140122,1,-0.103019,12.88,30.92,1.13
4546.01,5033823,1,-0.119506,-5.73,7.33,0.38
4549.01,6523058,1,-0.065100,56.19,29.55,2.20
4550.01,5977470,1,0.686767,216.79,63.97,3.32
4551.01,11769689,1,0.341533,36.47,12.54,2.73
4553.01,6126076,1,0.499463,11.26,1.41,6.73
4554.01,6369131,1,-0.041319,5.02,9.74,1.45
4555.01,7820699,1,0.039490,263.57,67.60,4.52
4557.01,10257229,1,0.094324,9.84,5.87,1.32
4558.01,5431027,1,0.145127,24.80,9.62,1.55
4559.01,7285673,1,0.435560,11.73,4.11,2.08
4561.01,7747457,1,0.711887,26.72,14.60,1.27
4562.01,8652360,1,0.272596,15.27,7.03,1.86
4563.01,10585749,1,-0.079727,44.54,17.28,2.92
4565.01,8453851,1,0.439698,4.87,0.99,4.47
4566.01,11650401,1,0.160742,64.70,36.66,1.18
4567.01,8332521,1,0.099314,44.88,16.00,3.71
4567.02,8332521,1,0.365903,24.63,8.47,2.23
4568.01,10407086,1,0.204916,0.00,-1.00,0.00
4570.01,4060229,1,0.201901,73.35,26.68,2.86
4571.01,6761777,1,0.576571,70.02,17.78,3.14
4572.01,6929285,1,0.744221,30.41,11.80,1.37
4573.01,4848321,1,0.120688,10.37,25.22,0.62
4574.01,6522745,1,0.544645,202.01,28.69,6.10
4575.01,9893468,1,0.045059,64.60,17.36,3.72
4577.01,10610039,1,0.496659,173.05,53.44,3.90
4578.01,9652655,1,0.462502,27.34,8.52,1.84
4579.01,10140843,1,-0.386415,174.03,52.06,3.92
4580.01,8628761,1,-0.082617,10.28,3.97,2.18
4581.01,2572029,1,0.595377,11.38,5.08,2.51
4582.01,7905106,1,-0.238929,3.42,1.42,2.34
4584.01,8443265,2,0.485501,65.39,12.61,4.84
4585.01,9009036,1,-0.144023,10.96,4.73,2.22
4586.01,11506654,1,-0.136110,67.36,27.29,3.46
4587.01,5687700,1,0.350679,53.61,21.33,1.96
4588.01,8806985,1,-0.080426,11.74,4.60,2.52
4589.01,10491525,1,0.487913,2.75,3.17,0.76
4590.01,12204137,1,0.083524,101.40,40.52,2.42
4592.01,12108364,1,0.505004,58.49,11.60,3.12
4593.01,8295671,1,0.493705,69.41,5.87,10.78
4594.01,5696918,1,0.150661,29.81,18.86,1.86
4595.01,12265786,1,0.141329,0.00,-1.00,0.00
4596.01,8487838,2,0.188335,0.00,-1.00,0.00
4597.01,10873178,1,0.520245,31.64,11.02,2.89
4598.01,5476671,1,0.347837,17.11,48.56,1.47
4599.01,7335972,1,0.498730,76.11,15.21,4.56
4600.01,2694632,1,0.509583,11.16,1.88,6.99
4601.01,11153476,1,0.656004,21.25,8.99,2.39
4602.01,6144039,1,-0.213177,11.00,7.46,0.90
4603.01,8430053,1,0.319286,43.82,11.14,3.27
4604.01,2853889,1,0.548500,62.18,16.28,3.92
4605.01,12458605,1,-0.139101,7.71,4.71,0.55
4606.01,4845862,1,0.635705,34.66,11.54,3.09
4607.01,11912911,1,-0.147203,39.17,13.74,1.98
4610.01,8573168,1,0.495101,24.10,6.71,2.78
4611.01,10801249,1,0.492041,11.84,2.55,4.46
4612.01,8044600,1,-0.067976,125.53,36.32,2.41
4613.01,10220837,1,0.439538,16.71,5.67,3.14
4614.01,7583650,1,0.584243,21.27,6.57,2.24
4615.01,9345819,1,0.497979,26.00,9.62,2.03
4617.01,9701962,1,0.723872,23.63,7.40,2.61
4618.01,6685646,1,0.528459,283.60,43.03,6.53
4620.01,11137065,1,0.194114,40.02,28.57,1.13
4622.01,11284772,1,0.445032,420.54,113.46,3.76
4623.01,9209183,1,0.226275,176.46,42.44,4.33
4624.01,5955621,1,0.484719,24.22,8.18,2.07
4625.01,11519187,1,0.222859,69.89,25.42,2.54
4626.01,3539231,1,0.388564,108.12,25.67,3.78
4627.01,6311891,1,0.394748,69.40,18.43,3.83
4628.01,7837733,1,0.267226,16.80,8.34,1.48
4630.01,7834045,1,-0.214247,80.09,23.97,3.04
4631.01,9602421,1,0.166612,3.75,2.44,0.95
4632.01,6070337,1,0.173345,233.63,78.25,3.13
4633.01,5954001,1,-0.135133,21.48,7.20,2.44
4634.01,8196226,1,-0.079145,24.69,7.64,2.75
4635.01,9873759,1,0.663396,19.83,6.05,3.05
4636.01,9773270,2,-0.175692,288.41,78.27,3.52
4637.01,9457728,1,0.328124,2.38,1.58,2.37
4640.01,9412623,1,0.656769,13.00,6.27,1.78
4642.01,4664743,2,-0.496529,15.87,2.00,8.04
4643.01,11655826,1,-0.452492,55.46,21.44,3.12
4644.01,1721157,1,0.403164,75.04,20.19,2.95
4645.01,11076276,1,0.148949,27.03,31.51,0.75
4647.01,9947653,1,0.278519,20.85,10.43,2.15
4647.02,9947653,1,0.715269,11.77,7.83,2.34
4648.01,10473272,1,-0.165977,104.50,30.89,2.63
4649.01,4750669,1,-0.313905,81.82,20.75,3.48
4650.01,9824928,1,0.180304,-14.24,22.07,0.21
4651.01,6717252,1,0.635778,17.22,4.70,2.11
4653.01,11181260,1,-0.182062,21.92,8.46,3.11
4655.01,2558163,1,-0.067166,76.62,25.92,2.68
4656.01,8107611,1,0.301447,12.91,5.40,2.69
4657.01,6527078,1,0.365457,15.28,4.68,2.61
4657.02,6527078,1,0.299571,17.61,6.74,3.10
4658.01,4946049,1,-0.159507,3.68,2.37,1.77
4659.01,2857607,1,0.247933,54.15,15.70,2.97
4660.01,5559651,1,0.453636,12.01,3.61,1.94
4661.01,5962262,1,0.164638,27.94,12.70,1.30
4662.01,10407210,1,0.211545,0.00,-1.00,0.00
4663.01,7515336,1,-0.131881,10.18,3.63,2.46
4664.01,8984755,1,0.501989,15.45,5.97,2.35
4665.01,7366895,1,-0.473362,125.40,21.89,3.85
4666.01,11337012,1,0.421675,74.39,24.70,2.37
4667.01,8359569,1,-0.209956,311.28,83.57,4.52
4668.01,8937762,2,-0.055563,35.52,12.83,2.59
4669.01,2720828,1,-0.050973,-36.72,37.05,1.32
4670.01,9837828,1,0.048649,312.16,106.28,3.75
4671.01,5428471,1,0.635774,40.99,28.29,0.95
4674.01,6839010,1,0.040003,24.83,8.12,2.81
4675.01,10130057,1,0.504551,31.39,11.31,1.64
4677.01,9838608,1,-0.158449,51.90,19.34,1.22
4678.01,4247811,1,0.146318,125.36,52.66,1.53
4679.01,6543645,1,0.130696,0.00,-1.00,0.00
4680.01,4587135,1,0.213585,113.02,41.37,2.77
4681.01,3857860,2,0.089816,12.09,4.45,3.38
4682.01,5024252,1,0.136193,0.77,18.12,1.13
4683.01,4843592,1,0.180960,33.97,7.71,3.61
4684.01,9602775,1,0.155130,-7.33,27.95,0.15
4685.01,3867794,1,0.499497,198.72,17.64,9.89
4686.01,5819801,1,0.302837,10.43,4.34,3.10
4688.01,4851145,1,0.126504,0.00,-1.00,0.00
4689.01,10292540,1,0.533517,27.55,16.33,1.22
4691.01,9773980,1,-0.300086,22.66,7.59,2.27
4692.01,10972902,1,0.341554,43.33,6.28,6.75
4693.01,8417078,1,0.397632,15.01,5.98,2.50
4694.01,9457948,1,0.205897,46.26,15.62,3.39
4695.01,4852297,1,0.668436,23.14,14.32,1.56
4697.01,9474483,1,-0.170706,-8.10,23.06,0.90
4698.01,10663738,1,-0.109939,43.91,12.01,3.26
4699.01,7891294,1,0.486472,8.08,3.93,2.10
4700.01,9413156,1,-0.067365,48.00,23.84,1.91
4701.01,8625732,1,0.524268,66.41,14.07,4.04
4702.01,2831251,1,0.038666,27.71,22.01,2.50
4705.01,5642688,1,0.145924,18.00,8.77,1.20
4706.01,10026502,1,0.642905,73.89,21.61,3.68
4707.01,4680772,1,0.627882,21.28,5.77,3.66
4709.01,2303903,1,0.296397,104.73,34.03,2.57
4710.01,9278216,1,0.714671,45.35,19.44,2.45
4711.01,8355131,2,0.501225,103.07,27.35,3.68
4712.01,4374610,2,-0.484634,76.87,11.37,6.62
4713.01,5253802,1,0.078206,28.48,9.81,1.84
4714.01,12554634,1,-0.205834,21.08,14.63,1.40
4715.01,6264750,1,-0.194806,55.10,18.70,3.19
4716.01,11290515,1,0.234580,7.65,2.96,2.71
4717.01,4902202,1,0.444497,390.22,141.51,3.14
4718.01,7282042,1,0.235244,4.05,2.38,2.55
4720.01,3109937,1,-0.123032,121.78,50.29,2.81
4724.01,8395860,1,0.704812,611.20,113.29,4.48
4725.01,7778621,1,0.468278,32.40,9.07,4.10
4726.01,5956354,1,-0.400777,29.25,13.55,2.04
4727.01,8377197,1,0.716624,3.22,3.14,1.26
4729.01,11913072,1,0.399657,19.88,8.02,2.61
4730.01,8752940,1,-0.222716,60.68,23.73,3.10
4731.01,9083470,1,-0.458620,37.88,14.01,2.46
4732.01,7870282,1,-0.215252,24.44,25.12,0.48
4733.01,9021075,1,0.556516,105.87,34.00,2.59
4735.01,11338056,1,-0.149742,30.56,11.55,2.72
4737.01,7266212,1,0.499340,33.15,10.68,2.91
4738.01,6681546,2,-0.065837,326.46,78.14,4.67
4742.01,4138008,1,0.534385,245.42,44.85,3.64
4743.01,6468904,1,0.467759,200.34,67.40,3.60
4744.01,5709906,1,0.530067,6.63,3.61,2.03
4745.01,11757451,1,0.187074,257.70,97.93,3.42
4746.01,2711597,1,0.494052,64.99,6.53,9.90
4747.01,8047428,1,-0.094935,103.43,29.61,3.13
4748.01,11513486,1,0.477247,100.94,28.88,3.18
4749.01,6520519,1,0.569947,32.58,11.05,2.78
4750.01,5308296,1,0.691526,218.94,64.06,4.05
4754.01,10291589,1,0.604074,69.20,18.33,2.95
4755.01,10118266,1,0.696948,22.68,17.68,2.56
4756.01,5695615,1,0.145856,13.03,10.41,0.42
4757.01,7435780,1,0.507719,55.11,5.98,6.99
4758.01,8938937,1,0.576202,104.27,52.28,2.24
4759.01,7949593,1,0.605524,41.83,18.93,2.51
4760.01,9474232,1,0.465611,26.61,10.44,2.69
4761.01,3859151,1,-0.230996,150.72,17.74,7.10
4762.01,7098255,1,0.648018,109.30,37.28,3.06
4763.01,8349399,1,0.191731,59.82,14.33,3.70
4764.01,6043562,1,0.342293,163.32,44.08,3.25
4765.01,10615440,1,0.610384,18.40,7.97,2.57
4766.01,4919550,1,0.318109,31.56,14.47,2.39
4768.01,10221505,1,-0.070933,48.48,22.57,2.05
4771.01,11658036,1,-0.165483,87.10,28.76,3.22
4772.01,8397947,1,-0.173261,80.08,19.44,2.92
4774.01,4277304,1,0.029850,50.44,19.96,3.10
4775.01,8626325,1,0.640980,24.78,9.28,3.13
4776.01,8054719,1,0.396848,21.11,12.50,0.84
4777.01,6592335,1,0.504401,100.44,10.78,8.17
4778.01,5651829,1,0.494108,12.87,3.01,4.48
4779.01,9094763,1,0.167093,-6.54,34.93,0.02
4780.01,3849187,1,0.679065,94.89,24.83,3.63
4783.01,4645833,1,-0.247982,32.56,6.85,4.27
4784.01,8940918,1,-0.384287,35.29,13.83,2.67
4787.01,4545926,1,0.672734,8.53,3.55,1.38
4788.01,9396760,1,0.510761,11.83,7.26,1.43
4789.01,5119619,1,0.513310,12.52,7.13,1.71
4792.01,11618569,1,0.395030,25.81,8.28,2.98
4793.01,6220312,1,0.356787,30.03,11.34,1.69
4794.01,6358937,1,0.451129,39.40,12.89,3.29
4795.01,9007609,1,-0.287244,28.68,12.49,0.05
4797.01,7771181,1,-0.133811,109.51,36.31,2.97
4799.01,8278073,1,-0.024258,21.72,15.21,2.42
4800.01,3526331,1,0.141523,35.78,16.23,1.56
4802.01,3445812,1,0.695527,18.27,6.43,2.68
4803.01,4473613,1,0.145216,39.97,16.64,2.78
4804.01,10676750,1,0.226051,125.10,33.34,3.65
4805.01,8960918,1,0.144326,13.01,10.79,1.32
4808.01,9419020,1,0.500939,61.64,21.75,2.77
4810.01,4270799,1,-0.282953,137.80,47.13,2.92
4811.01,8811490,1,-0.045738,30.81,16.77,2.96
4814.01,9777556,1,0.450262,123.78,53.38,2.70
4815.01,7287677,1,0.032373,34.17,19.17,1.85
4817.01,5980061,1,0.499437,70.30,7.53,8.36
4818.01,9459162,1,0.528897,11.81,5.84,1.90
4820.01,9969287,1,0.612733,115.59,29.95,3.02
4823.01,11401253,1,0.456618,5.14,4.23,2.37
4824.01,7052511,1,0.169433,0.00,-1.00,0.00
4825.01,4764774,1,0.200609,0.00,-1.00,0.00
4826.01,10549902,2,0.501136,48.28,9.18,4.24
4827.01,5651846,1,0.401679,112.17,46.64,2.90
4828.01,10556180,2,-0.206188,21.87,35.84,1.74
4829.02,12401132,2,0.224229,145.76,54.84,2.59
4832.01,10356124,1,0.441185,60.53,12.95,3.44
4833.01,10584140,1,0.503273,12.54,5.77,2.11
4834.01,8233326,1,0.730054,7.18,3.54,2.28
4838.01,8216763,1,-0.067214,55.07,21.15,2.98
4839.01,9110610,1,0.671951,25.62,9.13,2.87
4840.01,6665860,1,0.467672,24.71,11.49,2.28
4843.01,10187563,1,-0.031940,244.08,83.87,3.37
4846.01,8320630,1,0.567012,64.64,20.69,2.41
4847.01,4544684,1,0.649539,35.31,8.29,3.75
4849.01,2976017,1,-0.232462,15.02,9.16,2.05
4850.01,6786224,1,0.447922,12.33,6.47,2.40
4851.01,4851239,1,0.474252,1.22,1.52,1.79
4852.01,11072016,1,0.269915,11.20,7.61,1.22
4853.01,3758922,1,0.213840,49.00,16.24,3.07
4854.01,8360041,1,-0.052177,38.70,10.18,3.20
4855.01,9827596,1,-0.186743,26.03,12.95,2.62
4856.01,9782748,2,-0.187023,145.12,88.83,3.61
4857.01,2860656,1,0.682196,50.65,16.43,1.70
4859.01,7094944,1,0.548458,92.70,28.02,2.74
4860.01,3343281,1,-0.148395,88.45,29.84,2.44
4861.01,6425597,1,0.733183,173.54,47.18,3.45
4862.01,11973517,1,-0.097517,40.23,39.53,2.63
4863.01,5471566,1,0.491520,45.93,10.14,3.62
4864.01,7345248,1,-0.214020,7.77,4.08,1.93
4865.01,5814013,1,0.258738,54.27,18.65,1.69
4866.01,7117355,1,0.205838,45.15,24.84,2.90
4867.01,9509223,1,0.411053,31.16,7.90,2.79
4869.01,8056651,1,0.125365,18.84,8.75,2.77
4870.01,4665991,1,-0.242555,16.13,5.27,2.21
4871.01,6767227,1,0.235277,7.11,3.01,2.82
4874.01,7117549,1,0.198488,13.28,5.63,1.97
4875.01,2986833,1,0.229532,13.95,14.96,0.59
4877.01,9581589,1,0.341081,19.70,7.67,2.76
4879.01,9850966,1,0.616091,121.84,35.16,2.21
4881.01,8094120,1,0.642788,6.62,5.15,1.35
4882.01,6522824,1,-0.228790,119.22,33.06,2.73
4884.01,4750341,2,-0.482736,5.64,5.12,0.34
4885.01,9935642,1,0.410212,67.38,19.78,3.06
4886.01,7692248,1,-0.089779,161.23,52.08,3.61
4887.01,4059887,1,0.648778,2.06,1.88,0.91
4890.01,6691169,1,-0.017272,163.78,53.98,3.38
4891.01,10747501,1,-0.154049,51.19,20.73,2.90
4892.01,10586744,1,-0.234831,14.80,11.50,1.93
4893.01,11970050,2,0.650536,106.16,45.65,3.21
4894.01,10031918,1,0.487655,38.05,12.31,2.94
4895.01,12416597,1,0.132279,63.42,16.34,3.65
4900.01,6424561,1,0.028103,93.16,30.09,2.83
4901.01,10661917,1,0.470154,5.42,1.62,3.81
4904.01,8803757,1,-0.044918,26.85,14.08,1.36
4906.01,9479306,1,-0.033218,53.37,44.37,1.47
4908.01,3962684,1,0.732065,57.05,17.44,2.73
4909.01,2437897,2,0.513217,77.46,34.43,2.65
4910.01,9307966,2,-0.022224,33.60,12.35,2.78
4912.01,5208962,1,0.281550,12.27,6.72,1.11
4913.01,5769810,1,-0.190292,35.72,9.62,3.52
4913.02,5769810,1,0.187450,34.07,9.97,2.83
4914.01,12071754,1,0.559876,16.73,7.18,1.71
4924.01,1572948,1,0.500832,69.38,27.89,2.65
4925.01,1725193,1,0.588642,50.11,16.04,3.50
4927.01,1870398,1,0.392909,68.32,20.09,3.22
4928.01,1873513,1,0.737947,54.82,70.26,1.40
4929.01,2010607,1,-0.105643,7.65,6.05,8.25
4930.01,2015013,2,0.740568,28.63,9.73,3.41
4934.01,2165352,1,0.592877,17.40,5.83,2.75
4935.01,2305255,1,-0.049069,246.49,46.04,4.36
4936.01,2305543,1,0.263041,51.00,14.43,4.84
4937.01,2309910,1,0.291855,25.62,6.56,3.44
4938.01,2310993,1,0.584810,210.15,55.29,2.93
4939.01,2437209,1,-0.006803,4602.20,314.94,14.02
4941.01,2438406,1,-0.059397,1274.53,178.35,3.84
4942.01,2452289,1,0.479666,15.57,3.62,2.47
4944.01,2569488,1,-0.210156,43.17,14.18,4.94
4945.01,2569516,1,0.412259,28.27,8.90,3.34
4946.01,2570432,1,0.198068,194.27,111.65,1.93
4947.01,2574543,1,0.543637,241.22,38.56,4.69
4948.01,2578811,1,0.654771,13.51,4.31,3.02
4950.01,2707916,1,0.151260,57.45,70.17,1.49
4951.01,2708270,1,0.481396,41.28,14.79,2.52
4953.01,2711123,1,0.497180,133.11,10.81,10.57
4954.01,2833632,1,-0.157050,159.68,37.86,4.20
4956.01,2850321,1,0.081022,2.00,9.35,3.57
4958.01,2861298,1,0.095143,149.88,37.79,5.79
4959.01,2987433,1,0.136553,165.95,34.92,4.82
4963.01,3101178,1,0.675514,44.50,14.59,3.77
4965.01,3120397,2,0.305875,93.40,26.81,2.70
4966.01,3222680,1,0.100940,8.31,15.34,2.20
4967.01,3239171,1,0.444149,84.85,48.57,1.70
4968.01,3240049,1,-0.070731,2.64,4.95,3.76
4972.01,3340165,1,-0.178290,46.87,12.55,3.39
4973.01,3341760,1,0.501440,16.89,1.87,8.78
4974.01,3341982,1,0.157340,659.10,158.68,3.41
4975.01,3355104,1,0.476100,651.02,163.31,4.05
4977.01,3425363,1,0.728914,177.01,59.93,3.18
4980.01,3439031,1,-0.070950,9.81,40.41,31.79
4982.01,3449540,1,-0.090805,-113.93,69.56,3.20
4986.01,3540873,1,0.478274,445.91,86.26,3.20
4987.01,3542117,1,0.367361,228.83,82.13,2.63
4988.01,3542928,1,-0.004206,225.69,96.29,3.93
4998.01,3644649,1,-0.235839,183.49,51.66,3.50
4999.01,3646449,1,0.355864,145.32,48.05,3.21
5004.01,3751118,1,0.630422,113.26,35.40,3.75
5005.01,3755522,1,0.687535,55.41,16.00,3.98
5007.01,3758499,1,0.655610,28.36,9.47,2.94
5010.01,3836450,1,0.513259,11.99,4.15,2.17
5011.01,3836509,1,0.497034,64.32,9.30,6.06
5012.01,3836522,1,0.724096,33.20,8.04,3.57
5013.01,3846515,1,0.516116,14.02,3.46,4.34
5014.01,3848665,1,0.666705,4704.61,475.16,13.70
5015.01,3848919,1,0.405823,43.78,17.32,3.14
5016.01,3848948,1,0.222806,3.27,2.42,1.87
5018.01,3854101,1,0.075360,-87.93,113.87,7.09
5023.01,3867593,1,-0.088902,316.23,187.30,4.83
5024.01,3941219,1,0.735565,139.68,33.61,4.43
5025.01,3953106,1,0.175794,114.22,42.11,3.42
5028.01,3962728,1,-0.230711,327.11,35.18,8.36
5032.01,3973549,1,0.550344,42.88,7.80,4.89
5034.01,4058169,1,-0.228442,71.44,18.88,3.80
5038.01,4077252,1,0.392010,2.38,1.49,1.25
5039.01,4077767,1,0.602538,-9.46,231.90,3.14
5040.01,4135912,1,-0.127916,82.29,21.29,4.21
5041.01,4144238,1,0.730509,66.56,21.52,3.76
5045.01,4160006,1,0.247457,243.38,59.08,4.66
5050.01,4245861,1,0.231011,41.96,19.85,2.35
5052.01,4253860,1,-0.185560,113.65,35.97,4.49
5054.01,4276114,1,0.500492,4915.26,50.62,127.98
5057.01,4346339,1,0.086330,289.28,55.17,4.14
5058.01,4365461,1,0.134886,64.59,6.36,10.08
5060.01,4449752,1,0.104993,77.22,29.35,4.04
5061.01,4455763,1,0.599474,31.77,11.77,3.41
5067.01,4478142,1,0.475919,229.54,67.79,3.66
5069.01,4540508,1,-0.226473,762.36,190.34,3.67
5071.01,4566848,1,0.701263,598.69,133.44,3.89
5072.01,4570555,1,-0.484187,47.63,10.11,5.15
5073.01,4586482,1,-0.023735,846.84,110.00,5.70
5075.01,4678873,1,0.496105,9868.76,107.12,462.61
5076.01,4732015,1,0.560634,242.09,10.81,75.81
5077.01,4732137,1,0.477800,355.54,93.42,4.40
5079.01,4737848,1,0.175292,62.76,15.51,3.96
5084.01,4760478,1,0.318157,366.59,110.48,3.14
5086.01,4769799,1,0.442617,49.60,17.50,4.62
5090.01,4815612,1,-0.095251,63.90,51.65,3.11
5093.01,4840327,1,-0.437398,36.48,9.59,3.18
5096.01,4863260,1,0.104476,-25.46,16.96,5.13
5098.01,4912650,1,0.252313,158.75,39.12,3.28
5099.01,4914221,1,-0.198986,85.04,18.01,4.16
5100.01,4914399,2,0.289758,13.14,9.37,1.12
5102.01,4917357,1,-0.194860,343.82,90.38,3.58
5104.01,4918303,1,0.269895,75.34,26.25,2.70
5108.01,4945035,1,0.598565,16.00,4.63,3.50
5109.01,4946581,1,-0.052360,65.70,9.11,3.96
5111.01,4996558,1,-0.068360,39.73,6.42,5.64
5112.01,5006817,1,0.010704,432.91,48.19,7.83
5115.01,5016163,1,0.241513,11.37,22.76,1.76
5117.01,5027859,1,-0.158380,176.09,57.91,2.84
5121.01,5039053,1,0.093011,44.61,15.68,3.52
5124.01,5094412,1,0.620006,-309.67,202.17,6.47
5127.01,5113146,1,0.435208,173.75,51.49,2.87
5128.01,5130563,1,-0.112609,35.79,5.95,5.67
5129.01,5131276,1,0.644902,7.07,2.57,2.90
5131.01,5174677,1,0.092078,306.00,101.96,3.68
5132.01,5179609,1,0.270403,64.12,14.50,2.85
5138.01,5199426,1,-0.006066,184.85,38.52,5.50
5144.01,5262539,1,0.170402,241.90,58.69,3.71
5145.01,5263802,1,0.291022,3.41,2.47,2.76
5149.01,5283728,1,-0.188813,85.04,34.64,2.82
5150.01,5289857,1,0.631824,79.49,19.42,3.61
5152.01,5308777,1,0.165413,0.00,-1.00,0.00
5153.01,5364090,1,0.340491,184.25,66.47,4.04
5155.01,5374838,1,-0.028792,238.35,66.48,3.17
5156.01,5390913,1,0.637312,137.59,9.23,17.22
5157.01,5391911,1,0.491487,47.34,7.59,4.06
5164.01,5436455,1,0.462524,64.72,24.20,3.04
5165.01,5439000,1,0.025364,164.31,51.17,4.77
5168.01,5440651,1,-0.167807,37.82,37.40,2.68
5169.01,5443320,1,0.619912,221.81,48.78,4.55
5171.01,5467126,1,0.490193,21.91,10.57,5.75
5172.01,5470851,1,0.392598,124.22,21.02,5.25
5173.01,5471108,1,0.389940,38.75,5.12,7.37
5178.01,5551240,1,0.598527,22.23,9.98,2.33
5179.01,5563057,1,-0.214168,-0.00,1.85,0.46
5180.01,5565261,1,0.114647,47.59,8.85,5.27
